Age,Revenu_Mensuel_Estime,Score_Fidelite,Sensibilite_Promo,Panier_Moyen,Frequence_Achat_Mois,Temps_Session_Sec,Score_Tech_Device,Taux_Abandon_Panier,Note_Satisfaction,Nombre_Pages_Vues,Jours_Depuis_Dernier_Achat
63,3720.93,47,0.82,526.04,2,507.44,0.0,0.23,1,16,166
70,6960.48,57,0.18,1200.42,3,554.26,0.0,0.5,5,18,131
30,5149.15,3,0.39,708.41,1,543.03,0.0,0.3,4,18,303
62,6186.73,74,0.0,950.99,2,532.39,0.0,0.47,4,17,97
41,4197.8,11,0.35,769.26,1,502.58,0.0,0.36,5,16,267
44,7657.7,87,0.0,1098.2,6,538.91,1.0,0.43,4,17,53
18,2833.01,38,0.56,446.11,1,188.55,1.0,0.23,5,6,202
66,5067.44,42,0.42,788.87,2,421.63,1.0,0.5,4,14,176
37,3148.55,0,0.56,410.86,1,379.7,1.0,0.13,4,12,308
25,4104.34,91,0.55,432.63,6,285.16,0.0,0.35,4,9,46
20,3194.54,1,0.62,579.05,1,101.39,0.0,0.4,2,3,313
66,5924.6,21,0.39,921.96,2,518.87,0.0,0.44,3,17,247
49,6587.72,22,0.24,1048.01,1,350.0,1.0,0.55,5,11,241
61,6383.51,48,0.56,846.84,3,451.73,1.0,0.39,3,15,164
74,5471.09,40,0.31,754.23,2,414.0,1.0,0.34,4,13,191
74,5830.85,44,0.51,1022.06,2,288.29,0.0,0.71,5,9,186
42,4136.82,38,0.24,637.8,1,483.43,1.0,0.25,4,16,196
42,5498.27,60,0.18,959.73,2,338.14,1.0,0.56,5,11,124
67,4561.17,50,0.17,824.61,2,359.9,1.0,0.48,5,11,158
31,5857.58,92,0.65,751.94,6,509.33,0.0,0.46,5,16,41
60,5747.14,23,0.29,800.05,1,305.38,1.0,0.54,3,10,242
44,2971.53,22,0.3,418.55,1,505.65,0.0,0.1,5,16,234
65,5341.21,35,0.13,620.93,2,389.14,1.0,0.15,4,12,202
49,2835.19,48,0.73,507.65,3,429.32,1.0,0.28,5,14,163
44,4741.09,7,0.31,564.52,1,367.64,1.0,0.24,3,12,286
21,3373.02,50,0.44,495.34,1,33.21,0.0,0.3,4,1,161
67,3879.3,44,0.26,329.75,1,330.89,0.0,0.12,3,11,174
56,6526.37,0,0.43,1020.63,1,249.12,1.0,0.62,5,8,307
28,5985.21,2,0.54,1011.63,1,109.36,0.0,0.34,3,3,296
65,5379.94,49,0.55,827.98,1,501.45,0.0,0.35,3,16,171
65,5293.99,48,0.63,747.99,1,410.44,1.0,0.26,4,13,167
20,3780.1,18,0.59,638.28,1,135.21,1.0,0.29,2,4,252
42,4521.42,5,0.37,725.06,1,381.19,1.0,0.47,4,12,301
72,5424.07,50,0.0,753.57,2,201.73,0.0,0.21,5,6,167
41,6076.3,67,0.08,1053.98,3,4.68,1.0,0.64,2,0,99
26,4322.23,85,0.45,632.09,4,178.06,0.0,0.39,3,5,52
25,3925.4,55,0.61,677.41,2,243.2,0.0,0.33,4,8,140
56,5903.51,93,0.2,937.32,4,492.9,1.0,0.64,4,16,28
48,5142.56,57,0.34,790.15,4,341.09,0.0,0.4,4,11,138
74,6078.05,13,0.01,900.3,1,291.67,1.0,0.29,2,9,266
34,3514.15,84,0.86,542.33,4,497.25,0.0,0.34,5,16,55
60,5657.65,0,0.29,741.25,1,333.94,0.0,0.26,2,11,308
48,5617.87,1,0.22,950.8,1,571.37,1.0,0.56,4,19,302
21,3166.55,82,0.33,596.72,6,290.95,0.0,0.37,4,9,54
21,4728.97,65,0.72,828.02,3,216.69,0.0,0.38,4,7,105
54,5610.05,93,0.0,893.68,5,290.98,1.0,0.25,3,9,22
25,4781.9,6,0.46,651.32,1,220.33,0.0,0.4,4,7,301
59,5114.6,24,0.24,691.48,1,236.98,0.0,0.34,5,7,234
66,4779.93,66,0.39,615.96,3,302.73,1.0,0.18,5,10,104
23,4301.77,71,0.45,414.58,2,149.71,0.0,0.0,5,4,99
26,4728.17,57,0.51,658.29,3,148.6,0.0,0.15,1,4,137
59,7288.72,59,0.09,1252.26,4,211.36,0.0,0.61,4,7,134
25,2760.21,57,0.73,509.64,3,234.52,1.0,0.28,5,7,133
49,5105.22,50,0.29,750.03,2,273.79,0.0,0.34,5,9,156
32,4929.73,11,0.33,846.29,1,363.15,0.0,0.11,2,12,279
35,5103.89,99,0.54,735.3,4,476.57,1.0,0.34,5,15,11
40,3468.19,79,0.62,549.02,5,414.94,0.0,0.16,3,13,76
22,4608.6,3,0.61,673.55,1,118.23,1.0,0.44,3,3,309
67,4248.65,64,0.31,678.61,2,426.35,0.0,0.23,1,14,119
44,3436.43,25,0.55,584.33,3,516.21,1.0,0.36,5,17,237
50,6381.92,96,0.06,740.01,6,622.33,0.0,0.22,5,20,29
19,2880.96,4,0.62,458.3,1,142.37,0.0,0.19,5,4,288
59,6381.61,27,0.02,869.75,2,387.61,1.0,0.32,5,12,222
55,5427.39,10,0.18,809.77,1,540.69,0.0,0.24,3,18,285
45,5871.82,99,0.42,763.67,5,277.64,1.0,0.48,2,9,22
41,4185.28,13,0.28,801.33,1,376.21,0.0,0.16,4,12,265
68,5303.74,86,0.38,978.2,5,445.64,0.0,0.33,4,14,44
38,5032.46,28,0.62,805.08,1,592.9,0.0,0.5,5,19,221
48,6222.37,57,0.04,945.48,1,423.78,1.0,0.39,2,14,147
28,5254.68,68,0.52,957.75,4,219.16,0.0,0.53,3,7,99
67,5018.57,94,0.22,843.63,4,395.57,0.0,0.47,5,13,35
45,6812.28,22,0.1,987.12,1,446.37,0.0,0.47,4,14,237
65,4475.34,64,0.64,729.26,3,654.92,1.0,0.27,5,21,117
57,5046.12,77,0.15,646.53,4,290.53,0.0,0.31,5,9,72
21,4949.79,2,0.91,695.56,1,223.24,0.0,0.28,5,7,307
60,5806.42,47,0.26,906.11,1,224.65,1.0,0.59,4,7,177
59,6922.05,64,0.58,1055.74,2,129.2,0.0,0.45,4,4,114
33,4223.31,23,0.81,549.26,1,383.11,0.0,0.34,5,12,238
29,5045.1,84,0.44,655.44,2,344.78,0.0,0.34,5,11,58
39,3504.8,59,0.29,495.35,3,357.14,0.0,0.33,5,11,135
52,4158.68,59,0.62,538.42,1,299.65,1.0,0.33,3,9,129
60,4878.92,13,0.18,673.77,1,454.7,1.0,0.33,5,15,263
73,4796.92,72,0.4,618.32,3,594.79,0.0,0.36,1,19,85
33,3241.54,29,0.59,342.43,1,385.63,0.0,0.25,3,12,226
41,4445.56,7,0.42,822.26,1,253.35,1.0,0.41,4,8,293
52,5208.95,59,0.32,1005.33,4,344.67,1.0,0.56,2,11,138
45,4869.42,25,0.28,687.39,1,328.79,0.0,0.61,2,10,231
74,6695.42,51,0.02,1038.68,3,437.19,1.0,0.55,3,14,153
59,5207.58,63,0.24,726.2,3,309.04,1.0,0.49,3,10,121
46,3420.11,53,0.79,374.44,3,574.4,0.0,0.42,4,19,148
38,4124.14,36,0.22,513.42,1,351.5,1.0,0.35,4,11,202
65,6250.37,67,0.08,853.16,3,671.89,0.0,0.48,2,22,107
42,4893.48,31,0.79,742.69,1,476.54,1.0,0.49,4,15,208
56,3910.0,10,0.47,405.48,1,428.96,0.0,0.21,4,14,274
48,3809.93,7,0.66,670.29,1,501.59,0.0,0.32,2,16,292
32,3832.55,68,0.36,476.97,2,466.09,0.0,0.24,2,15,97
64,6284.52,74,0.0,997.24,4,160.32,0.0,0.45,3,5,93
59,4982.97,29,0.46,556.83,1,275.91,1.0,0.3,5,9,223
52,5607.69,76,0.23,896.37,4,306.11,1.0,0.26,2,10,75
55,6121.96,56,0.45,909.48,2,298.88,1.0,0.42,2,9,136
67,6244.49,24,0.1,974.27,1,341.76,1.0,0.46,5,11,243
39,4968.68,85,0.38,734.39,5,518.36,1.0,0.42,4,17,60
22,2033.25,27,1.0,352.33,1,63.61,0.0,0.23,3,2,228
65,4552.5,93,0.59,675.02,3,363.63,1.0,0.29,4,12,26
30,4544.63,71,0.42,694.45,1,497.48,0.0,0.52,5,16,90
49,4134.59,76,0.54,628.25,3,207.77,1.0,0.39,5,6,76
20,3681.42,79,0.71,573.0,2,99.42,1.0,0.41,4,3,78
32,5539.25,64,0.27,760.79,3,171.9,0.0,0.36,3,5,116
72,4805.02,82,0.07,711.0,3,444.46,0.0,0.3,1,14,72
44,5019.92,39,0.04,542.7,2,376.64,1.0,0.16,3,12,193
69,7081.87,25,0.12,986.46,1,416.79,0.0,0.47,5,13,236
44,2834.12,18,0.6,447.96,1,430.46,0.0,0.36,5,14,262
47,4099.77,73,0.69,589.92,2,403.29,1.0,0.27,2,13,96
23,3096.53,20,0.88,549.34,1,195.67,0.0,0.22,3,6,240
42,5102.11,96,0.48,876.41,4,401.1,0.0,0.33,3,13,27
45,4504.81,62,0.57,784.1,2,632.33,1.0,0.31,5,21,126
39,5109.64,42,0.68,625.02,1,595.17,1.0,0.29,5,19,174
21,2697.95,64,0.28,415.13,3,153.63,0.0,0.08,4,5,114
32,3816.14,40,0.23,561.64,2,452.59,1.0,0.24,5,15,196
43,4228.74,84,0.25,614.68,3,469.96,0.0,0.34,4,15,61
35,4372.05,19,0.19,527.08,1,553.64,0.0,0.19,4,18,246
26,4209.69,18,0.45,677.94,2,162.73,0.0,0.45,5,5,251
69,5088.85,20,0.41,723.24,1,448.67,0.0,0.41,2,14,244
21,3907.51,34,0.56,689.09,1,186.89,0.0,0.39,4,6,199
65,5756.6,83,0.38,879.21,4,474.35,1.0,0.4,5,15,66
67,3549.1,98,0.62,510.38,3,270.85,0.0,0.13,3,9,12
22,4098.56,85,0.46,569.83,4,228.7,0.0,0.31,5,7,55
62,5557.08,33,0.2,842.7,1,342.58,0.0,0.45,4,11,220
23,6179.59,41,0.0,1055.99,2,246.55,0.0,0.62,3,8,189
71,6041.65,45,0.23,840.81,1,324.09,0.0,0.39,5,10,184
68,5534.6,28,0.42,756.72,1,472.42,0.0,0.43,4,15,229
29,5500.93,83,0.54,867.43,5,192.68,0.0,0.55,3,6,55
48,4341.57,25,0.29,856.31,1,317.92,0.0,0.42,2,10,238
64,4725.93,30,0.87,812.76,2,331.98,0.0,0.53,3,11,221
26,3705.16,68,0.71,419.11,2,163.67,0.0,0.32,3,5,101
24,4495.98,40,0.57,594.29,1,141.51,0.0,0.33,5,4,180
46,6819.21,67,0.19,932.16,3,378.44,0.0,0.46,4,12,106
31,4516.35,94,0.0,1033.9,4,562.14,0.0,0.59,4,18,23
68,5427.11,37,0.4,851.87,2,573.14,1.0,0.39,1,19,198
37,3955.91,58,0.46,717.16,2,394.03,0.0,0.23,4,13,136
65,3788.61,37,0.78,466.06,1,479.49,0.0,0.43,4,15,195
72,4232.51,93,0.46,590.21,4,504.38,1.0,0.3,1,16,27
49,4938.67,72,0.62,715.77,2,253.81,0.0,0.35,4,8,93
73,5156.72,99,0.22,812.06,4,467.46,1.0,0.22,4,15,6
39,4563.62,33,0.36,773.46,1,475.47,0.0,0.33,4,15,201
53,4524.66,24,0.36,829.66,1,457.79,1.0,0.26,4,15,238
61,4609.2,55,0.52,612.13,2,574.99,0.0,0.51,4,19,144
35,3103.47,83,0.8,532.76,4,241.04,0.0,0.39,5,8,58
57,4553.76,46,0.41,780.84,1,295.2,1.0,0.48,5,9,165
66,7729.16,26,0.21,1209.19,1,244.29,1.0,0.7,2,8,222
42,4296.19,97,0.52,675.2,5,477.72,1.0,0.35,3,15,24
48,4621.71,82,0.13,740.8,3,468.02,0.0,0.5,4,15,56
73,5820.22,53,0.45,1050.62,2,350.47,0.0,0.57,3,11,155
52,5957.75,57,0.0,981.45,1,417.76,0.0,0.36,4,13,148
43,5029.1,91,0.0,691.78,4,435.62,1.0,0.37,5,14,40
21,3657.56,21,0.43,620.15,1,114.22,0.0,0.15,2,3,254
59,5142.47,68,0.13,777.05,4,538.22,0.0,0.53,2,17,110
65,5206.49,35,0.43,737.86,2,405.89,0.0,0.5,5,13,212
37,2654.06,16,0.78,465.13,1,568.11,1.0,0.28,3,18,261
51,4447.44,27,0.58,688.92,1,375.57,0.0,0.36,4,12,228
29,5922.75,43,0.23,1025.55,2,126.59,0.0,0.65,2,4,188
33,5747.36,28,0.16,734.94,1,280.98,0.0,0.25,3,9,224
59,4310.23,76,0.34,704.45,3,372.29,1.0,0.2,2,12,87
22,2898.15,92,0.62,276.57,2,182.56,0.0,0.25,4,6,38
61,7311.6,2,0.14,1043.65,1,502.79,1.0,0.5,3,16,297
52,3940.37,79,0.72,474.79,4,292.04,0.0,0.12,4,9,79
61,3909.3,88,0.2,565.86,4,597.86,0.0,0.15,3,19,41
44,3952.93,81,0.66,560.33,4,280.24,1.0,0.25,3,9,71
18,3532.66,80,0.61,294.22,5,110.14,0.0,0.09,4,3,62
51,5557.29,10,0.72,689.88,1,479.33,0.0,0.19,1,15,281
60,4347.87,2,0.5,662.78,1,399.23,1.0,0.44,1,13,295
49,5758.24,36,0.59,1034.89,3,465.45,0.0,0.52,3,15,195
61,4772.4,55,0.41,787.18,2,736.69,0.0,0.34,3,24,153
56,5026.33,30,0.44,662.01,1,491.43,1.0,0.24,3,16,210
50,6474.86,95,0.23,984.35,4,424.43,0.0,0.58,3,14,16
48,6729.88,87,0.17,1022.44,4,318.24,0.0,0.48,5,10,45
30,4869.64,46,0.44,755.03,1,330.51,0.0,0.37,2,11,171
62,5767.75,59,0.48,920.81,3,492.8,1.0,0.49,4,16,131
19,2150.77,88,0.98,187.51,6,160.61,0.0,0.0,4,5,44
47,6460.95,48,0.27,1110.62,2,488.96,0.0,0.56,3,16,169
27,4167.33,74,0.65,674.84,4,304.0,0.0,0.39,4,10,82
40,4728.06,23,0.31,603.67,1,338.15,1.0,0.25,3,11,238
50,4918.99,27,0.61,761.77,2,484.82,0.0,0.4,4,16,232
56,5112.97,55,0.37,691.74,2,423.3,0.0,0.45,5,14,142
62,3046.38,30,0.84,332.99,1,510.15,1.0,0.27,3,17,229
73,5143.94,71,0.53,880.16,4,444.28,1.0,0.7,5,14,100
46,4507.02,28,0.26,606.26,2,282.41,1.0,0.32,4,9,217
47,4064.31,81,0.46,740.73,3,399.34,0.0,0.49,4,13,64
51,4721.35,74,0.46,476.87,3,359.9,1.0,0.27,2,11,93
69,4659.55,91,0.11,623.9,5,303.8,1.0,0.47,5,10,36
56,5073.87,65,0.07,678.94,1,492.41,1.0,0.44,2,16,109
34,4077.49,4,0.56,556.92,1,479.3,0.0,0.28,4,15,293
39,4628.21,8,0.28,570.92,1,354.24,0.0,0.26,5,11,284
22,5719.67,48,0.13,912.45,2,186.26,1.0,0.56,5,6,170
28,4716.05,36,0.63,832.82,3,283.7,0.0,0.28,4,9,194
39,4146.18,85,0.88,765.52,3,458.02,0.0,0.37,4,15,48
49,6397.55,63,0.24,959.47,4,313.8,1.0,0.4,1,10,115
41,3855.52,20,0.73,539.12,1,430.23,0.0,0.31,4,14,253
28,4713.96,38,0.68,805.51,1,87.39,0.0,0.37,2,2,192
28,4970.72,33,0.05,856.5,3,269.49,0.0,0.49,2,8,204
34,2447.47,86,0.77,277.26,3,594.61,1.0,0.0,4,19,58
49,4951.09,2,0.65,691.99,1,409.45,0.0,0.45,4,13,304
36,4020.99,98,0.71,551.74,5,393.31,0.0,0.21,5,13,15
44,5337.25,98,0.41,825.8,4,504.89,0.0,0.52,4,16,7
49,4743.92,22,0.31,726.16,1,290.06,1.0,0.56,5,9,252
42,4171.26,35,0.7,705.0,1,221.06,1.0,0.36,3,7,201
45,3425.8,69,0.59,533.34,2,461.85,0.0,0.17,4,15,112
57,6117.56,76,0.27,1100.97,2,163.45,1.0,0.58,4,5,74
69,5176.86,46,0.0,793.7,3,411.02,0.0,0.3,5,13,162
44,3587.65,56,0.72,493.93,3,375.21,1.0,0.16,5,12,134
31,3782.48,34,0.38,441.83,2,655.45,0.0,0.34,5,21,215
59,5394.11,6,0.33,819.46,1,343.52,1.0,0.39,5,11,290
74,5618.44,45,0.28,820.9,1,434.53,1.0,0.42,3,14,165
56,3761.4,58,0.69,472.54,2,397.93,1.0,0.06,4,13,131
19,3734.69,1,0.31,572.98,1,208.72,0.0,0.2,5,6,310
34,2969.22,27,0.55,495.04,1,466.34,0.0,0.3,4,15,224
18,2821.41,72,0.59,437.04,5,157.02,0.0,0.24,3,5,87
62,4596.61,29,0.18,751.73,1,380.44,1.0,0.34,4,12,221
49,6373.2,6,0.48,964.49,1,420.25,1.0,0.47,5,14,287
36,4719.2,37,0.42,859.76,1,284.57,0.0,0.53,3,9,202
31,4222.72,81,0.16,546.99,4,291.39,1.0,0.12,3,9,76
48,5217.79,31,0.0,709.58,1,389.91,1.0,0.49,4,12,222
35,5144.63,34,0.44,725.95,1,309.35,0.0,0.34,4,10,202
69,3573.61,18,0.51,529.3,1,368.46,0.0,0.36,3,12,251
31,3983.18,11,0.61,613.25,1,260.52,0.0,0.37,3,8,285
64,5052.08,42,0.45,653.77,1,373.71,1.0,0.2,4,12,186
31,3553.65,75,0.42,384.99,3,336.39,0.0,0.17,4,11,78
41,3765.87,65,0.25,809.01,3,313.57,0.0,0.33,4,10,124
22,1637.78,41,1.0,322.91,1,269.55,1.0,0.27,4,8,195
33,3769.98,76,0.53,557.76,3,423.84,1.0,0.27,5,14,80
22,3930.32,80,0.18,428.18,5,193.16,0.0,0.15,3,6,75
71,5786.47,79,0.64,544.42,4,549.4,1.0,0.17,4,18,80
30,3443.11,83,0.59,563.93,5,492.67,0.0,0.41,4,16,54
33,4504.47,66,0.15,860.46,3,555.2,0.0,0.19,1,18,110
32,4598.25,8,0.24,681.7,3,528.94,0.0,0.27,5,17,276
48,4455.01,55,0.55,706.84,2,260.91,1.0,0.36,4,8,146
22,3922.43,71,0.24,480.27,2,138.43,0.0,0.26,4,4,103
38,4705.45,64,0.23,703.58,3,199.98,0.0,0.19,4,6,117
47,4264.06,49,0.35,584.77,1,355.19,1.0,0.36,4,11,168
40,4922.2,86,0.38,799.95,5,264.28,0.0,0.37,4,8,43
55,3891.18,14,0.61,805.16,1,354.45,1.0,0.32,3,11,261
46,3512.81,63,0.56,416.8,3,301.83,1.0,0.3,5,10,125
30,4004.6,59,0.15,488.58,3,359.04,1.0,0.26,1,11,127
49,5961.6,81,0.47,908.96,6,687.28,1.0,0.52,1,22,57
65,5510.67,96,0.34,753.14,5,485.2,1.0,0.25,3,16,27
59,5114.37,59,0.08,727.56,3,293.31,1.0,0.19,2,9,137
44,3229.56,46,0.8,430.42,2,465.66,0.0,0.25,4,15,168
51,5953.63,17,0.28,757.61,1,594.35,0.0,0.35,5,19,261
62,6222.14,52,0.38,904.06,1,525.49,1.0,0.56,4,17,156
66,4152.11,64,0.43,496.81,3,238.44,1.0,0.25,5,7,114
50,6053.61,44,0.01,989.55,1,403.0,0.0,0.46,4,13,186
21,3099.76,31,0.45,564.89,1,190.78,0.0,0.48,5,6,218
35,4436.03,79,0.48,506.17,2,261.27,0.0,0.19,5,8,63
23,5516.34,30,0.22,869.06,1,138.8,0.0,0.26,5,4,227
45,3474.71,58,0.44,342.27,3,403.58,0.0,0.19,5,13,131
61,5385.44,60,0.0,740.98,4,255.27,1.0,0.39,5,8,135
74,5113.28,26,0.11,812.93,2,424.18,0.0,0.33,3,14,223
44,2936.03,68,0.49,561.32,2,179.51,1.0,0.19,5,5,112
43,4108.53,83,0.6,756.14,4,250.86,1.0,0.5,5,8,66
73,4546.07,12,0.52,675.16,1,505.16,0.0,0.28,4,16,271
37,4434.3,76,0.52,574.44,3,429.18,0.0,0.0,4,14,81
30,5391.13,38,0.48,688.83,1,600.35,0.0,0.5,4,20,203
45,4684.06,68,0.52,755.55,4,244.86,1.0,0.27,3,8,111
51,3751.41,37,0.29,698.92,2,339.71,1.0,0.3,4,11,205
66,4381.17,96,0.4,784.08,5,372.83,1.0,0.3,2,12,19
40,5085.71,19,0.37,799.83,1,467.24,1.0,0.34,4,15,244
27,5251.62,24,0.5,874.86,1,189.42,0.0,0.37,5,6,234
68,6215.72,44,0.01,839.51,1,492.22,1.0,0.45,2,16,174
47,2363.33,18,0.6,549.18,1,405.94,1.0,0.24,3,13,246
39,3417.59,85,0.66,593.76,3,424.43,0.0,0.38,5,14,49
22,4198.84,35,0.44,708.34,2,144.09,0.0,0.21,4,4,212
70,8152.62,22,0.31,1191.68,2,506.4,0.0,0.44,3,16,251
61,3116.67,21,0.41,480.54,1,539.32,1.0,0.28,5,17,237
67,6494.58,32,0.38,1110.44,1,230.69,0.0,0.51,5,7,205
26,3252.74,28,0.57,378.32,2,224.22,0.0,0.08,3,7,223
60,4961.89,76,0.29,778.36,3,488.15,1.0,0.36,5,16,75
21,3677.21,26,0.7,389.28,1,277.53,0.0,0.17,5,9,233
59,6280.8,67,0.67,893.79,3,408.18,1.0,0.46,4,13,114
18,3987.32,27,0.0,638.51,1,256.66,1.0,0.44,4,8,238
51,4510.42,10,0.31,708.73,1,534.72,0.0,0.39,4,17,283
58,4804.59,30,0.1,782.78,2,395.02,0.0,0.23,4,13,220
72,5930.73,2,0.29,828.76,1,309.19,0.0,0.22,4,10,312
43,4714.26,86,0.32,754.7,5,466.8,1.0,0.34,5,15,55
35,3430.77,20,0.7,497.99,1,394.76,0.0,0.21,4,13,245
33,5197.87,73,0.02,874.63,2,501.61,1.0,0.34,5,16,96
40,6351.33,21,0.0,1030.67,1,317.17,1.0,0.43,5,10,255
63,5964.91,10,0.15,828.95,1,459.47,1.0,0.4,4,15,275
53,5320.17,68,0.12,829.43,5,407.46,0.0,0.48,5,13,112
43,5920.68,13,0.0,848.48,1,387.98,1.0,0.47,1,12,266
19,4062.1,67,0.45,509.12,2,138.02,0.0,0.35,4,4,99
61,4818.08,82,0.49,863.97,2,494.4,1.0,0.39,3,16,66
69,7705.43,43,0.0,1191.91,1,477.79,1.0,0.66,3,15,190
22,3890.64,88,0.83,619.24,4,239.25,1.0,0.39,4,7,53
46,4985.18,29,0.36,692.87,1,428.27,1.0,0.42,5,14,223
21,4703.66,54,0.52,647.56,4,221.71,0.0,0.42,4,7,138
64,6120.19,24,0.25,873.51,1,459.04,0.0,0.61,4,15,247
52,4200.14,87,0.54,625.53,4,468.48,0.0,0.23,4,15,55
39,5050.64,9,0.45,988.61,1,531.36,0.0,0.39,4,17,276
66,5885.25,62,0.45,824.69,4,563.56,1.0,0.54,4,18,125
25,4604.07,83,0.33,729.46,3,225.29,0.0,0.33,5,7,63
61,5916.09,21,0.23,637.65,1,196.52,0.0,0.38,3,6,256
38,4007.82,52,0.48,572.77,1,530.06,0.0,0.31,5,17,156
25,4832.53,24,0.37,666.11,1,179.32,0.0,0.25,1,5,247
69,5223.19,52,0.18,770.24,2,222.75,0.0,0.42,1,7,149
69,5785.27,23,0.0,925.82,1,571.69,0.0,0.42,5,19,232
22,3949.14,96,0.24,683.98,3,135.44,0.0,0.34,3,4,20
38,3885.43,95,0.65,706.27,5,529.95,1.0,0.38,3,17,34
44,6759.16,36,0.23,1242.81,2,457.27,0.0,0.63,4,15,196
55,4423.98,44,0.48,542.65,2,421.39,1.0,0.19,3,14,176
22,1879.88,13,0.85,229.99,2,133.81,0.0,0.04,4,4,265
38,5426.91,38,0.38,821.95,3,347.83,0.0,0.42,5,11,204
25,3572.86,67,0.95,536.46,2,145.81,0.0,0.08,5,4,117
39,5916.53,4,0.26,982.61,1,392.68,0.0,0.26,4,13,301
35,4149.53,23,0.72,644.08,1,317.69,0.0,0.28,3,10,247
21,3780.36,82,0.68,448.42,4,157.22,1.0,0.2,3,5,59
21,6527.41,39,0.09,886.75,1,232.57,0.0,0.68,4,7,186
54,5011.84,42,0.19,703.39,3,482.81,0.0,0.33,3,16,188
32,4343.48,14,0.39,817.8,2,504.81,0.0,0.32,3,16,271
55,6218.59,71,0.2,960.08,3,398.71,0.0,0.39,3,13,94
44,4895.56,20,0.3,714.12,1,444.75,0.0,0.49,5,14,257
38,4276.33,90,0.44,539.91,4,407.17,0.0,0.1,4,13,40
65,5209.94,80,0.18,981.69,3,397.2,0.0,0.36,2,13,74
63,4623.17,59,0.35,695.17,3,598.69,1.0,0.41,1,19,136
63,5036.77,4,0.38,872.35,1,254.87,1.0,0.29,4,8,296
65,6348.59,91,0.18,840.04,5,574.4,1.0,0.37,4,19,27
71,6791.56,94,0.2,1211.41,5,283.18,1.0,0.67,4,9,18
73,5249.1,9,0.25,653.53,1,323.65,1.0,0.25,5,10,286
21,4973.01,73,0.27,868.91,1,224.05,1.0,0.35,2,7,87
28,4864.73,49,0.42,748.89,1,202.78,0.0,0.42,4,6,158
36,4055.62,65,0.65,635.9,1,444.09,0.0,0.25,3,14,123
74,6588.55,59,0.17,1015.44,3,400.71,1.0,0.5,4,13,137
36,5746.7,94,0.33,1034.0,3,264.45,1.0,0.33,3,8,28
44,4999.04,67,0.42,816.81,3,465.83,0.0,0.55,4,15,106
57,5248.59,73,0.33,687.31,3,304.75,1.0,0.34,4,10,88
59,4475.21,60,0.57,569.14,2,428.24,1.0,0.15,4,14,124
45,4428.92,11,0.46,587.36,1,251.13,0.0,0.35,5,8,285
22,3816.97,22,0.78,502.08,1,163.55,0.0,0.19,3,5,235
65,4275.98,31,0.34,822.05,1,385.57,0.0,0.48,1,12,216
42,3653.86,25,0.58,585.67,1,310.43,0.0,0.22,4,10,244
20,4492.33,57,0.39,675.77,1,201.23,0.0,0.39,3,6,134
43,4191.2,27,0.4,668.56,1,502.68,1.0,0.34,2,16,238
27,2210.31,19,0.59,406.05,1,177.36,0.0,0.24,2,5,253
41,4175.8,54,0.62,751.62,3,422.14,1.0,0.34,4,14,156
46,4388.68,4,0.51,813.43,1,392.55,1.0,0.51,3,13,295
62,5596.98,98,0.62,762.72,4,612.97,0.0,0.25,3,20,13
24,4289.96,49,0.46,846.82,2,280.93,0.0,0.38,2,9,168
61,6004.65,9,0.4,983.82,1,280.91,1.0,0.46,5,9,288
40,4294.05,8,0.35,634.48,1,611.93,1.0,0.35,4,20,283
63,5291.77,0,0.31,651.31,1,177.58,1.0,0.28,5,5,306
44,3514.73,32,0.34,590.17,1,174.23,0.0,0.31,2,5,219
59,4836.26,58,0.45,700.94,2,409.16,1.0,0.45,5,13,131
26,3162.94,15,0.77,508.57,1,157.42,1.0,0.4,4,5,259
61,5983.51,65,0.54,764.48,3,588.8,1.0,0.56,2,19,124
73,8148.81,72,0.0,1178.12,4,202.39,1.0,0.8,2,6,90
20,4185.99,9,0.5,717.35,1,137.73,0.0,0.37,4,4,290
30,5347.21,26,0.53,607.25,2,351.46,0.0,0.22,4,11,230
23,4649.77,54,0.71,591.42,2,224.89,0.0,0.43,4,7,142
55,3718.89,35,0.45,399.62,1,587.22,0.0,0.07,4,19,199
38,4534.96,78,0.64,707.53,2,196.73,1.0,0.52,3,6,74
36,3293.57,54,0.67,584.13,1,221.42,0.0,0.18,5,7,140
42,3150.5,53,0.67,416.37,2,490.57,1.0,0.08,5,16,149
56,6234.16,30,0.54,948.65,1,473.4,1.0,0.38,3,15,214
21,5320.68,41,0.0,1006.62,1,93.9,0.0,0.6,5,3,193
39,1203.2,25,0.71,210.71,1,434.04,0.0,0.37,4,14,237
22,3252.66,19,0.51,468.32,1,232.37,0.0,0.12,5,7,245
18,3884.08,11,0.63,611.12,1,254.25,1.0,0.13,5,8,277
67,5299.45,46,0.14,798.22,2,439.84,0.0,0.38,4,14,169
34,4541.13,28,0.55,731.77,1,401.86,1.0,0.27,5,13,234
26,4181.77,50,0.35,662.22,2,247.69,0.0,0.41,3,8,157
26,4394.82,15,0.57,671.16,1,189.52,0.0,0.35,4,6,265
70,6617.98,25,0.16,1048.24,1,280.92,0.0,0.52,5,9,239
41,5201.5,17,0.72,977.0,1,277.43,0.0,0.52,3,9,261
27,3763.17,52,0.32,679.49,2,81.43,0.0,0.23,4,2,151
